Date,Site,Account,Keyword,Market,Location,Device,Tags,Rank,Base_Rank,Url,Advertiser_Competition,Global_Monthly_Searches,Regional_Monthly_Searches,CPC
2020-09-07,www.bankofamerica.com/,bankofamerica,travel rewards card,US-en,,smartphone,"credit cards, sov, category",2,2,www.bankofamerica.com/credit-cards/products/travel-rewards-credit-card/,0.374836,880,720,3.89
2020-09-07,www.bankofamerica.com/,bankofamerica,travel rewards credit card,US-en,,smartphone,"credit cards, mission critical, sov, category",1,1,www.bankofamerica.com/credit-cards/products/travel-rewards-credit-card/,0.506181,5400,4400,4.98
2020-09-07,www.bankofamerica.com/,bankofamerica,usa credit card,US-en,,smartphone,"credit cards, sov, product",7,7,www.bankofamerica.com/credit-cards/,0.203958,6600,2400,4.53
2020-09-07,www.bankofamerica.com/,bankofamerica,virgin airlines credit card,US-en,,smartphone,"credit cards, product",1,1,www.bankofamerica.com/credit-cards/products/virgin-atlantic-credit-card/,0.11428599999999998,210,110,5.45
2020-09-07,www.bankofamerica.com/,bankofamerica,virgin atlantic card,US-en,,smartphone,"credit cards, product",4,4,www.bankofamerica.com/credit-cards/products/virgin-atlantic-credit-card/,0.00779221,590,140,0.0
2020-09-07,www.bankofamerica.com/,bankofamerica,virgin atlantic credit card,US-en,,smartphone,"credit cards, product",3,3,www.bankofamerica.com/credit-cards/products/virgin-atlantic-credit-card/,0.014033100000000001,22200,1300,3.92
2020-09-07,www.bankofamerica.com/,bankofamerica,virgin credit card,US-en,,smartphone,"credit cards, product",7,7,www.bankofamerica.com/credit-cards/products/virgin-atlantic-credit-card/,0.0767255,135000,880,4.93
2020-09-07,www.bankofamerica.com/,bankofamerica,visa cards,US-en,,smartphone,"credit cards, category",9,7,www.bankofamerica.com/credit-cards/visa-credit-cards/,0.6473180000000001,135000,27100,5.12
2020-09-07,www.bankofamerica.com/,bankofamerica,visa credit card application,US-en,,smartphone,"credit cards, category",3,2,www.bankofamerica.com/credit-cards/visa-credit-cards/,0.882443,2400,1900,10.2
2020-09-07,www.bankofamerica.com/,bankofamerica,visa credit cards,US-en,,smartphone,"credit cards, category",6,5,www.bankofamerica.com/credit-cards/visa-credit-cards/,0.703883,60500,40500,6.53
2020-09-07,www.bankofamerica.com/,bankofamerica,what are credit card fees,US-en,,smartphone,"credit cards, faqs",17,13,www.bankofamerica.com/credit-cards/credit-card-fees-faq/,0.272595,170,110,11.19
2020-09-07,www.bankofamerica.com/,bankofamerica,what is a credit card fee,US-en,,smartphone,"credit cards, faqs",31,27,bettermoneyhabits.bankofamerica.com/en/credit/what-is-a-credit-card-cash-advance,0.272595,170,110,11.19
2020-09-07,www.bankofamerica.com/,bankofamerica,wildlife credit card,US-en,,smartphone,"credit cards, product",1,1,www.bankofamerica.com/credit-cards/products/world-wildlife-fund-credit-card/,0.166667,20,20,0.0
2020-09-07,www.bankofamerica.com/,bankofamerica,wwf credit card,US-en,,smartphone,"credit cards, product",1,1,www.bankofamerica.com/credit-cards/products/world-wildlife-fund-credit-card/,0.188729,170,90,3.62
2020-09-07,www.bankofamerica.com/,bankofamerica,access loans,US-en,,desktop,"auto loans, loans",44,41,www.bankofamerica.com/mortgage/home-loan-navigator/,0.26203899999999997,3600,2400,0.93
2020-09-07,www.bankofamerica.com/,bankofamerica,accessible vehicle loans,US-en,,desktop,"auto loans, loans, sov",1,1,www.bankofamerica.com/auto-loans/disability-access-loans/,0.380952,10,10,0.0
2020-09-07,www.bankofamerica.com/,bankofamerica,auto financing,US-en,,desktop,"auto loans, mission critical, sov, overview",1,1,www.bankofamerica.com/auto-loans/,0.34776599999999996,40500,14800,10.19
2020-09-07,www.bankofamerica.com/,bankofamerica,auto lease buyout,US-en,,desktop,"auto loans, financial education",1,1,"www.bankofamerica.com/auto-loans/lease-buyout/#:~:text=An%20auto%20lease%20buyout%20loan,signing%20a%20new%20lease%20agreement.&text=A%20lease%20buyout%20loan%20lets,company%20for%20a%20predetermined%20price.",0.487091,260,210,3.88
2020-09-07,www.bankofamerica.com/,bankofamerica,auto lease buyout loans,US-en,,desktop,"auto loans, financial education",1,1,"www.bankofamerica.com/auto-loans/lease-buyout/#:~:text=For%20many%20drivers%2C%20the%20end,company%20for%20a%20predetermined%20price.",0.756722,390,320,4.27
2020-09-07,www.bankofamerica.com/,bankofamerica,auto loan,US-en,,desktop,"auto loans, mission critical, sov, overview",1,1,www.bankofamerica.com/auto-loans/,0.8967870000000001,74000,60500,9.36
2020-09-07,www.bankofamerica.com/,bankofamerica,auto loan basics,US-en,,desktop,"auto loans, sov, financial education",1,1,www.bankofamerica.com/auto-loans/how-car-loans-work/,0.252747,20,20,3.16
2020-09-07,www.bankofamerica.com/,bankofamerica,auto loan calculator,US-en,,desktop,"auto loans, mission critical, sov, rates and calculators",4,3,www.bankofamerica.com/auto-loans/auto-loan-calculator/,0.0927956,823000,673000,3.01
2020-09-07,www.bankofamerica.com/,bankofamerica,auto loan calculators,US-en,,desktop,"auto loans, rates and calculators",1,1,www.bankofamerica.com/auto-loans/auto-loan-calculator/,0.0927956,823000,673000,3.01
2020-09-07,www.bankofamerica.com/,bankofamerica,auto loan faq,US-en,,desktop,"auto loans, sov, faqs",1,1,www.bankofamerica.com/auto-loans/auto-loan-faq/,0.28021999999999997,30,20,3.62
2020-09-07,www.bankofamerica.com/,bankofamerica,auto loan payment calculator,US-en,,desktop,"auto loans, rates and calculators",2,1,www.bankofamerica.com/auto-loans/auto-loan-calculator/,0.138417,22200,22200,2.54
2020-09-07,www.bankofamerica.com/,bankofamerica,auto loan rate,US-en,,desktop,"auto loans, rates and calculators",1,1,www.bankofamerica.com/auto-loans/auto-loan-rates/,0.717735,49500,49500,3.31
2020-09-07,www.bankofamerica.com/,bankofamerica,auto loan rates,US-en,,desktop,"auto loans, mission critical, sov, rates and calculators",2,2,www.bankofamerica.com/auto-loans/auto-loan-rates/,0.717735,49500,49500,3.31
2020-09-07,www.bankofamerica.com/,bankofamerica,auto loan refinance calculator,US-en,,desktop,"auto loans, sov, rates and calculators",2,1,www.bankofamerica.com/auto-loans/auto-refinance-calculator/,0.409526,3600,3600,2.79
2020-09-07,www.bankofamerica.com/,bankofamerica,auto loans,US-en,,desktop,"auto loans, mission critical, sov, overview",1,1,www.bankofamerica.com/auto-loans/,0.8967870000000001,74000,60500,9.36
2020-09-07,www.bankofamerica.com/,bankofamerica,auto payment calculator,US-en,,desktop,"auto loans, mission critical, rates and calculators",2,1,www.bankofamerica.com/auto-loans/auto-loan-calculator/,0.137352,49500,49500,2.6
2020-09-07,www.bankofamerica.com/,bankofamerica,auto refinance,US-en,,desktop,"auto loans, loans, mission critical, sov",1,1,www.bankofamerica.com/auto-loans/auto-refinance-calculator/,0.9604799999999999,14800,14800,7.1
2020-09-07,www.bankofamerica.com/,bankofamerica,auto refinance calculator,US-en,,desktop,"auto loans, mission critical, sov, rates and calculators",2,1,www.bankofamerica.com/auto-loans/auto-refinance-calculator/,0.314828,5400,5400,2.22
2020-09-07,www.bankofamerica.com/,bankofamerica,buying a car process,US-en,,desktop,"auto loans, sov, financial education",7,6,www.bankofamerica.com/auto-loans/car-buying-process/,0.06569630000000001,1600,1000,4.06
2020-09-07,www.bankofamerica.com/,bankofamerica,buying a new car,US-en,,desktop,"auto loans, financial education",20,19,www.bankofamerica.com/auto-loans/buying-new-or-used-cars/,0.6409159999999999,14800,6600,3.47
2020-09-07,www.bankofamerica.com/,bankofamerica,buying a used car,US-en,,desktop,"auto loans, financial education",36,34,www.bankofamerica.com/auto-loans/buying-new-or-used-cars/,0.777035,74000,40500,2.99
2020-09-07,www.bankofamerica.com/,bankofamerica,car buying process,US-en,,desktop,"auto loans, sov, financial education",5,4,www.bankofamerica.com/auto-loans/car-buying-process/,0.06569630000000001,1600,1000,4.06
2020-09-07,www.bankofamerica.com/,bankofamerica,car buying tips,US-en,,desktop,"auto loans, sov, financial education",17,15,bettermoneyhabits.bankofamerica.com/en/auto/buying-your-first-car,0.182997,2900,2400,1.86
2020-09-07,www.bankofamerica.com/,bankofamerica,car financing,US-en,,desktop,"auto loans, mission critical, sov, overview",1,1,www.bankofamerica.com/auto-loans/,0.64373,165000,33100,9.52
2020-09-07,www.bankofamerica.com/,bankofamerica,car lease buyout,US-en,,desktop,"auto loans, financial education",1,1,"www.bankofamerica.com/auto-loans/lease-buyout/#:~:text=An%20auto%20lease%20buyout%20loan,signing%20a%20new%20lease%20agreement.&text=A%20lease%20buyout%20loan%20lets,company%20for%20a%20predetermined%20price.",0.34589200000000003,1600,1600,2.29
2020-09-07,www.bankofamerica.com/,bankofamerica,car loan,US-en,,desktop,"auto loans, mission critical, sov, overview",1,1,www.bankofamerica.com/auto-loans/,0.796687,201000,74000,9.35
2020-09-07,www.bankofamerica.com/,bankofamerica,car loan calculator,US-en,,desktop,"auto loans, mission critical, sov, rates and calculators",3,2,www.bankofamerica.com/auto-loans/auto-loan-calculator/,0.107025,823000,673000,2.57
2020-09-07,www.bankofamerica.com/,bankofamerica,car loan calculators,US-en,,desktop,"auto loans, rates and calculators",1,1,www.bankofamerica.com/auto-loans/auto-loan-calculator/,0.107025,823000,673000,2.57
2020-09-07,www.bankofamerica.com/,bankofamerica,car loan faq,US-en,,desktop,"auto loans, faqs",1,1,www.bankofamerica.com/auto-loans/auto-loan-faq/,0.0952381,30,20,0.0
2020-09-07,www.bankofamerica.com/,bankofamerica,car loan rate,US-en,,desktop,"auto loans, rates and calculators",1,1,www.bankofamerica.com/auto-loans/auto-loan-rates/,0.632917,40500,33100,3.06
2020-09-07,www.bankofamerica.com/,bankofamerica,car loan rates,US-en,,desktop,"auto loans, mission critical, sov, rates and calculators",2,2,www.bankofamerica.com/auto-loans/auto-loan-rates/,0.632917,40500,33100,3.06
2020-09-07,www.bankofamerica.com/,bankofamerica,car loan refinance calculator,US-en,,desktop,"auto loans, sov, rates and calculators",2,1,www.bankofamerica.com/auto-loans/auto-refinance-calculator/,0.468413,3600,3600,2.46
2020-09-07,www.bankofamerica.com/,bankofamerica,car loans,US-en,,desktop,"auto loans, mission critical, sov, overview",1,1,www.bankofamerica.com/auto-loans/,0.796687,201000,74000,9.35
2020-09-07,www.bankofamerica.com/,bankofamerica,car payment assistance,US-en,,desktop,"auto loans, faqs",75,75,about.bankofamerica.com/promo/assistance/latest-updates-from-bank-of-america-coronavirus,0.664797,320,320,1.43
2020-09-07,www.bankofamerica.com/,bankofamerica,car payment calculator,US-en,,desktop,"auto loans, mission critical, sov, rates and calculators",3,2,www.bankofamerica.com/auto-loans/auto-loan-calculator/,0.136755,673000,673000,1.75
2020-09-07,www.bankofamerica.com/,bankofamerica,car payment relief program,US-en,,desktop,"auto loans, faqs",0,0,,0.656371,50,50,4.89
2020-09-07,www.bankofamerica.com/,bankofamerica,car refinance,US-en,,desktop,"auto loans, loans, mission critical, sov",1,1,www.bankofamerica.com/auto-loans/auto-refinance-calculator/,0.840202,33100,33100,5.88
2020-09-07,www.bankofamerica.com/,bankofamerica,car refinance calculator,US-en,,desktop,"auto loans, sov, rates and calculators",2,1,www.bankofamerica.com/auto-loans/auto-refinance-calculator/,0.367041,8100,8100,2.19
2020-09-07,www.bankofamerica.com/,bankofamerica,current auto loan rates,US-en,,desktop,"auto loans, rates and calculators",1,1,www.bankofamerica.com/auto-loans/auto-loan-rates/,0.370628,8100,8100,3.72
2020-09-07,www.bankofamerica.com/,bankofamerica,disability loans,US-en,,desktop,"auto loans, loans",12,11,www.bankofamerica.com/auto-loans/disability-access-loans/,0.921565,1900,880,4.15
2020-09-07,www.bankofamerica.com/,bankofamerica,estimate car payment,US-en,,desktop,"auto loans, rates and calculators",3,2,www.bankofamerica.com/auto-loans/auto-loan-calculator/,0.224125,33100,33100,1.89
2020-09-07,www.bankofamerica.com/,bankofamerica,financing a car,US-en,,desktop,"auto loans, sov, financial education",2,2,www.bankofamerica.com/auto-loans/financing-car/,0.64373,165000,33100,9.52
2020-09-07,www.bankofamerica.com/,bankofamerica,help with car payment,US-en,,desktop,"auto loans, faqs",29,27,www.bankofamerica.com/auto-loans/financing-car/,0.821593,480,480,1.59
2020-09-07,www.bankofamerica.com/,bankofamerica,how auto loans work,US-en,,desktop,"auto loans, sov, financial education",1,1,www.bankofamerica.com/auto-loans/how-car-loans-work/,0.296093,210,210,12.78
2020-09-07,www.bankofamerica.com/,bankofamerica,how car loans work,US-en,,desktop,"auto loans, sov, financial education",1,1,www.bankofamerica.com/auto-loans/how-car-loans-work/,0.287952,480,320,12.24
2020-09-07,www.bankofamerica.com/,bankofamerica,how do auto loans work,US-en,,desktop,"auto loans, sov, financial education",1,1,www.bankofamerica.com/auto-loans/how-car-loans-work/,0.30739299999999997,1000,1000,8.81
2020-09-07,www.bankofamerica.com/,bankofamerica,how do car loans work,US-en,,desktop,"auto loans, sov, financial education",1,1,www.bankofamerica.com/auto-loans/how-car-loans-work/,0.274926,2400,1900,7.39
2020-09-07,www.bankofamerica.com/,bankofamerica,lease buyout,US-en,,desktop,"auto loans, financial education",1,1,www.bankofamerica.com/auto-loans/lease-buyout/,0.231133,2400,2400,3.19
2020-09-07,www.bankofamerica.com/,bankofamerica,lease buyout loans,US-en,,desktop,"auto loans, financial education",1,1,"www.bankofamerica.com/auto-loans/lease-buyout/#:~:text=A%20lease%20buyout%20loan%20lets,company%20for%20a%20predetermined%20price.",0.668647,1900,1900,3.25
2020-09-07,www.bankofamerica.com/,bankofamerica,lease buyouts,US-en,,desktop,"auto loans, financial education",1,1,www.bankofamerica.com/auto-loans/lease-buyout/,0.231133,2400,2400,3.19
2020-09-07,www.bankofamerica.com/,bankofamerica,need assistance with car payment,US-en,,desktop,"auto loans, faqs",82,81,www.bankofamerica.com/customer-service/contact-us/auto-loans/,0.47618999999999995,10,10,0.57
2020-09-07,www.bankofamerica.com/,bankofamerica,private auto loans,US-en,,desktop,"auto loans, sov, financial education",1,1,www.bankofamerica.com/auto-loans/private-party/,0.836944,720,590,5.79
2020-09-07,www.bankofamerica.com/,bankofamerica,private party auto loan,US-en,,desktop,"auto loans, sov, financial education",1,1,www.bankofamerica.com/auto-loans/private-party/,0.833715,2900,2900,5.09
2020-09-07,www.bankofamerica.com/,bankofamerica,private party car loan,US-en,,desktop,"auto loans, sov, financial education",1,1,"www.bankofamerica.com/auto-loans/private-party/#:~:text=With%20a%20private%20party%20auto,the%20term%20of%20the%20loan.",0.7729590000000001,390,390,6.65
2020-09-07,www.bankofamerica.com/,bankofamerica,private party car loans,US-en,,desktop,"auto loans, sov, financial education",1,1,www.bankofamerica.com/auto-loans/private-party/,0.7729590000000001,390,390,6.65
2020-09-07,www.bankofamerica.com/,bankofamerica,process for buying a car,US-en,,desktop,"auto loans, sov, financial education",6,5,www.bankofamerica.com/auto-loans/car-buying-process/,0.06569630000000001,1600,1000,4.06
2020-09-07,www.bankofamerica.com/,bankofamerica,process of buying a car,US-en,,desktop,"auto loans, sov, financial education",5,4,www.bankofamerica.com/auto-loans/car-buying-process/,0.06569630000000001,1600,1000,4.06
2020-09-07,www.bankofamerica.com/,bankofamerica,refinance auto loan,US-en,,desktop,"auto loans, loans, sov",1,1,www.bankofamerica.com/auto-loans/auto-refinance-calculator/,0.8915719999999999,27100,27100,7.1
2020-09-07,www.bankofamerica.com/,bankofamerica,refinance car loan,US-en,,desktop,"auto loans, loans, sov",1,1,www.bankofamerica.com/auto-loans/auto-refinance-calculator/,0.873553,49500,40500,6.29
2020-09-07,www.bankofamerica.com/,bankofamerica,refinance car loan calculator,US-en,,desktop,"auto loans, sov, rates and calculators",1,1,www.bankofamerica.com/auto-loans/auto-refinance-calculator/,0.468413,3600,3600,2.46
2020-09-07,www.bankofamerica.com/,bankofamerica,shop for a car,US-en,,desktop,"auto loans, loans, sov",19,16,www.bankofamerica.com/auto-loans/shop-and-finance/,0.155699,90500,74000,1.25
2020-09-07,www.bankofamerica.com/,bankofamerica,shop for a vehicle,US-en,,desktop,"auto loans, loans, sov",11,8,www.bankofamerica.com/auto-loans/shop-and-finance/,0.6810970000000001,140,90,2.07
2020-09-07,www.bankofamerica.com/,bankofamerica,should i refinance my car,US-en,,desktop,"auto loans, sov, financial education",1,1,www.bankofamerica.com/auto-loans/when-to-refinance-a-car/,0.36190500000000003,2900,2900,3.84
2020-09-07,www.bankofamerica.com/,bankofamerica,should i refinance my car loan,US-en,,desktop,"auto loans, sov, financial education",1,1,"www.bankofamerica.com/auto-loans/when-to-refinance-a-car/#:~:text=If%20the%20interest%20rate%20you,the%20right%20time%20to%20refinance.",0.305985,260,260,3.7
